index	Unnamed: 0	Unnamed: 1	Unnamed: 2	区分	入札公告（現在募集中）	入札公告（現在募集中）2	備考	落札情報（過去）	落札情報（過去）2	備考.1
1329	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R4)随意契約（物品役務）1月分：PDF
1330	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）12月分：PDF
1331	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）11月分：PDF
1332	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）10月分：PDF
1333	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）9月分：PDF
1334	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2bkkzyk2'>https://tinyurl.com/2bkkzyk2</a>	https://www.mod.go.jp/rdb/s-kanto/contract/information/images/reiwa3nendo/R3.8/04_0308zuikei_ekimu.pdf	（R3)随意契約（物品役務）8月分：PDF
1335	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）7月分：PDF
1336	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）6月分：PDF
1337	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）5月分：PDF
1338	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R3)随意契約（物品役務）4月分：PDF
1339	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2ya9mks2'>https://tinyurl.com/2ya9mks2</a>	https://www.mod.go.jp/rdb/s-kanto/contract/information/images/reiwa2nendo_new/R3.3/04_0303zuikei_ekimu.pdf	（R2)随意契約（物品役務）3月分：PDF
1340	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R2)随意契約（物品役務）2月分：PDF
1341	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/22qe9d7l'>https://tinyurl.com/22qe9d7l</a>	https://www.mod.go.jp/rdb/s-kanto/contract/information/images/reiwa2nendo_new/R3.1/04_0301zuikei_ekimu.pdf	（R2)随意契約（物品役務）1月分：PDF
1342	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/24fh5ntv'>https://tinyurl.com/24fh5ntv</a>	https://www.mod.go.jp/rdb/s-kanto/contract/information/images/reiwa2nendo_new/02.12/04_0212zuikei_ekimu.pdf	（R2)随意契約（物品役務）12月分：PDF
1343	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R2)随意契約（物品役務）11月分：PDF
1344	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R2)随意契約（物品役務）10月分：PDF
1345	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R2)随意契約（物品役務）9月分：PDF
1346	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2xq3y82k'>https://tinyurl.com/2xq3y82k</a>	https://www.mod.go.jp/rdb/s-kanto/contract/information/images/reiwa2nendo_new/02.08/04_0208zuikei_ekimu.pdf	（R2)随意契約（物品役務）8月分：PDF
1347	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/25gzw6xf'>https://tinyurl.com/25gzw6xf</a>	https://www.mod.go.jp/rdb/s-kanto/contract/information/images/reiwa2nendo_new/02.07/04_0207zuikei_ekimu.pdf	（R2)随意契約（物品役務）7月分：PDF
1348	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R2)随意契約（物品役務）6月分：PDF
1349	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R2)随意契約（物品役務）5月分：PDF
1350	地方防衛局	南関東防衛局			<a href='nan'>nan</a>			<a href='記載なし'>記載なし</a>	記載なし	（R2)随意契約（物品役務）4月分：PDF
1351	地方防衛局	近畿中部防衛局		（R6）工事（一般競争）	<a href='https://tinyurl.com/2afkvp6y'>https://tinyurl.com/2afkvp6y</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/koji/06ippan.html		<a href='https://tinyurl.com/2cxxxea8'>https://tinyurl.com/2cxxxea8</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r06_kouji	（R6)工事
1352	地方防衛局	近畿中部防衛局		（R6）業務（一般競争）	<a href='https://tinyurl.com/28cgnpj5'>https://tinyurl.com/28cgnpj5</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/gyomu/06ippan.html		<a href='https://tinyurl.com/257q8bvk'>https://tinyurl.com/257q8bvk</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r06_gyoumu	（R6)業務
1353	地方防衛局	近畿中部防衛局		（R6）業務（企画競争）	<a href='https://tinyurl.com/23z4jx2u'>https://tinyurl.com/23z4jx2u</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/gyomu/06kikaku.html		<a href='https://tinyurl.com/2c6zjpsw'>https://tinyurl.com/2c6zjpsw</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r05_kouji	（R5)工事
1354	地方防衛局	近畿中部防衛局		（R6）業務（公募型プロポーザル）	<a href='https://tinyurl.com/228yqgh6'>https://tinyurl.com/228yqgh6</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/gyomu/06koubopuro.html		<a href='https://tinyurl.com/2c9t7svo'>https://tinyurl.com/2c9t7svo</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r05_gyoumu	（R5)業務
1355	地方防衛局	近畿中部防衛局		（R5）工事（一般競争）	<a href='https://tinyurl.com/25rrdb8h'>https://tinyurl.com/25rrdb8h</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/koji/05ippan.html		<a href='https://tinyurl.com/2yse49f5'>https://tinyurl.com/2yse49f5</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r04_kouji	（R4)工事
1356	地方防衛局	近畿中部防衛局		（R5）業務（一般競争）	<a href='https://tinyurl.com/2yg5cw9y'>https://tinyurl.com/2yg5cw9y</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/gyomu/05ippan.html		<a href='https://tinyurl.com/26mkvwm7'>https://tinyurl.com/26mkvwm7</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r04_gyoumu	（R4)業務
1357	地方防衛局	近畿中部防衛局		（R5）業務（公募型プロポーザル）	<a href='https://tinyurl.com/2yfzvyuc'>https://tinyurl.com/2yfzvyuc</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/gyomu/05koubopuro.html		<a href='https://tinyurl.com/22q7v64x'>https://tinyurl.com/22q7v64x</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r03_kouji	（R3)工事
1358	地方防衛局	近畿中部防衛局		（R6)物品購入、売払い、その他役務	<a href='https://tinyurl.com/2bo7zopv'>https://tinyurl.com/2bo7zopv</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/other/		<a href='https://tinyurl.com/24qq8pa9'>https://tinyurl.com/24qq8pa9</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r03_gyoumu	（R3)業務
1359	地方防衛局	近畿中部防衛局		オープンカウンター：記載なし	<a href='https://tinyurl.com/2d2kof6c'>https://tinyurl.com/2d2kof6c</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/opencar/		<a href='https://tinyurl.com/29m6tg3n'>https://tinyurl.com/29m6tg3n</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r02_kouji	（R2)工事
1360	地方防衛局	近畿中部防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/2498zlhv'>https://tinyurl.com/2498zlhv</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/about/result/index.html#r02_gyoumu	（R2)業務
1361	地方防衛局	近畿中部防衛局		排除措置：合同会社宏心（現　合同会社日晟）	<a href='https://tinyurl.com/2bnognvs'>https://tinyurl.com/2bnognvs</a>	https://www.mod.go.jp/rdb/kinchu/contract/haijo/pdf/haijo131121.pdf		<a href='nan'>nan</a>		
1362	地方防衛局	近畿中部防衛局		排除措置：（株）紫微設計	<a href='https://tinyurl.com/287ojx8q'>https://tinyurl.com/287ojx8q</a>	https://www.mod.go.jp/rdb/kinchu/contract/haijo/pdf/haijo110523.pdf		<a href='https://tinyurl.com/27mo3glf'>https://tinyurl.com/27mo3glf</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/opencar/pdf/kekka_r060930.pdf	（R6)オープンカウンター
1363	地方防衛局	近畿中部防衛局		排除措置：明和建設興業（株）	<a href='https://tinyurl.com/25guppg7'>https://tinyurl.com/25guppg7</a>	https://www.mod.go.jp/rdb/kinchu/contract/haijo/pdf/haijo101028.pdf		<a href='https://tinyurl.com/24nph3em'>https://tinyurl.com/24nph3em</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/opencar/pdf/kekka_r05.pdf	（R5)オープンカウンター
1364	地方防衛局	近畿中部防衛局			<a href='nan'>nan</a>			<a href='https://tinyurl.com/28t4ojny'>https://tinyurl.com/28t4ojny</a>	https://www.mod.go.jp/rdb/kinchu/contract/construction/opencar/pdf/kekka_r04.pdf	（R4)オープンカウンター
1365	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社金山組	<a href='https://tinyurl.com/28neljjk'>https://tinyurl.com/28neljjk</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/070115.pdf	PDF	<a href='nan'>nan</a>		
1366	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社半澤組	<a href='https://tinyurl.com/2bwmpdky'>https://tinyurl.com/2bwmpdky</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/061224.pdf	PDF	<a href='nan'>nan</a>		
1367	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社サンキ	<a href='https://tinyurl.com/2akwv78g'>https://tinyurl.com/2akwv78g</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/061212.pdf	PDF	<a href='https://tinyurl.com/28vw6o6h'>https://tinyurl.com/28vw6o6h</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei_k051013.pdf	（R5)低入札価格調査（企画部）：岐阜(６)既設建物解体工事：PDF
1368	地方防衛局	近畿中部防衛局		指名停止：（R6)久富電設株式会社	<a href='https://tinyurl.com/22txdvhw'>https://tinyurl.com/22txdvhw</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/061010.pdf	PDF	<a href='https://tinyurl.com/28x6m27f'>https://tinyurl.com/28x6m27f</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_06/tei060917.pdf	（R6)低入札価格調査（調達部）：宇治(６)庁舎新設等建築設計：PDF
1369	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社リ・コート	<a href='https://tinyurl.com/24vcslza'>https://tinyurl.com/24vcslza</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060813.pdf	PDF	<a href='https://tinyurl.com/23pxjsju'>https://tinyurl.com/23pxjsju</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_06/tei060816.pdf	（R6)低入札価格調査（調達部）：小松(６)土質調査：PDF
1370	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社堀組	<a href='https://tinyurl.com/2b447fro'>https://tinyurl.com/2b447fro</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060806-2.pdf	PDF	<a href='https://tinyurl.com/28glzfc2'>https://tinyurl.com/28glzfc2</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_06/tei060806-2.pdf	（R6)低入札価格調査（調達部）：千僧外(６)測量等調査：PDF
1371	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社淺川組	<a href='https://tinyurl.com/28m63786'>https://tinyurl.com/28m63786</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060806-1.pdf	PDF	<a href='https://tinyurl.com/2xtlgb96'>https://tinyurl.com/2xtlgb96</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_06/tei060806-1.pdf	（R6)低入札価格調査（調達部）： 宇治外(６)測量等調査：PDF
1372	地方防衛局	近畿中部防衛局		指名停止：（R6)日管株式会社	<a href='https://tinyurl.com/22wkqxa2'>https://tinyurl.com/22wkqxa2</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060613.pdf	PDF	<a href='https://tinyurl.com/29jb9q4e'>https://tinyurl.com/29jb9q4e</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_06/tei060730.pdf	（R6)低入札価格調査（調達部）：今津外(６)測量等調査：PDF
1373	地方防衛局	近畿中部防衛局		指名停止：（R6)京都土木株式会社	<a href='https://tinyurl.com/2ykqwgwt'>https://tinyurl.com/2ykqwgwt</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060508.pdf	PDF	<a href='https://tinyurl.com/2bh2plvh'>https://tinyurl.com/2bh2plvh</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei060319.pdf	（R5)低入札価格調査（調達部）：大久保(５)空調改修機械その他工事：PDF
1374	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社押田建築設計事務所	<a href='https://tinyurl.com/2az3tzmo'>https://tinyurl.com/2az3tzmo</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060424.pdf	PDF	<a href='https://tinyurl.com/28lzc2bk'>https://tinyurl.com/28lzc2bk</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei060318_3.pdf	（R5)低入札価格調査（調達部）：姫路外(５)天井改修建築工事：PDF
1375	地方防衛局	近畿中部防衛局		指名停止：（R6)北造園株式会社	<a href='https://tinyurl.com/2aoz3arx'>https://tinyurl.com/2aoz3arx</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060417.pdf	PDF	<a href='https://tinyurl.com/2c56h25d'>https://tinyurl.com/2c56h25d</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei060318_2.pdf	（R5)低入札価格調査（調達部）：守山(５)空調改修機械工事：PDF
1376	地方防衛局	近畿中部防衛局		指名停止：（R6)株式会社清水	<a href='https://tinyurl.com/2bzxmbvv'>https://tinyurl.com/2bzxmbvv</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_06/060409.pdf	PDF	<a href='https://tinyurl.com/23t3t46z'>https://tinyurl.com/23t3t46z</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei060318_1.pdf	（R5)低入札価格調査（調達部）：大津(５)隊庁舎新設電気その他工事：PDF
1377	地方防衛局	近畿中部防衛局		指名停止：（R5)小川電気工事株式会社	<a href='https://tinyurl.com/25gr9t5y'>https://tinyurl.com/25gr9t5y</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/060307.pdf	PDF	<a href='https://tinyurl.com/2y5o7ogf'>https://tinyurl.com/2y5o7ogf</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei051212.pdf	（R5)低入札価格調査（調達部）：舞鶴(５)宿舎改修建築その他工事：PDF
1378	地方防衛局	近畿中部防衛局		指名停止：（R5)蜂谷工業株式会社	<a href='https://tinyurl.com/279zeeff'>https://tinyurl.com/279zeeff</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/060219.pdf	PDF	<a href='https://tinyurl.com/22bok5bj'>https://tinyurl.com/22bok5bj</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei050816.pdf	（R5)低入札価格調査（調達部）：輪島(５)測量等調査：PDF
1379	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社山岡組	<a href='https://tinyurl.com/2ajpcm4w'>https://tinyurl.com/2ajpcm4w</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/060216.pdf	PDF	<a href='https://tinyurl.com/2xoomo9l'>https://tinyurl.com/2xoomo9l</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_05/tei050712.pdf	（R5)低入札価格調査（調達部）：伊丹外(５)宿舎測量調査：PDF
1380	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社西脇産業	<a href='https://tinyurl.com/299fhozx'>https://tinyurl.com/299fhozx</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/060125.pdf	PDF	<a href='https://tinyurl.com/28bakxay'>https://tinyurl.com/28bakxay</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei050328_3.pdf	（R4)低入札価格調査（調達部）：舞鶴(４補)測量等調査：PDF
1381	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社久米設計	<a href='https://tinyurl.com/2daj5tuz'>https://tinyurl.com/2daj5tuz</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/060117.pdf	PDF	<a href='https://tinyurl.com/27yxp2n2'>https://tinyurl.com/27yxp2n2</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei050328_2.pdf	（R4)低入札価格調査（調達部）：舞鶴(４補)既設建物解体工事：PDF
1382	地方防衛局	近畿中部防衛局		指名停止：（R5)新陽工業株式会社	<a href='https://tinyurl.com/2xhdyed2'>https://tinyurl.com/2xhdyed2</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/060110_02.pdf	PDF	<a href='https://tinyurl.com/23xeqfu4'>https://tinyurl.com/23xeqfu4</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei050328_1.pdf	（R4)低入札価格調査（調達部）：小松(４補)測量等調査：PDF
1383	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社駒場工務店	<a href='https://tinyurl.com/2y7atvex'>https://tinyurl.com/2y7atvex</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/060110_01.pdf	PDF	<a href='https://tinyurl.com/2dargwn3'>https://tinyurl.com/2dargwn3</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei050327.pdf	（R4)低入札価格調査（調達部）：岐阜外(４補)空調改修機械その他工事：PDF
1384	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社松本組	<a href='https://tinyurl.com/24bvv447'>https://tinyurl.com/24bvv447</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/051215.pdf	PDF	<a href='https://tinyurl.com/2czapc78'>https://tinyurl.com/2czapc78</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei050124.pdf	（R4)低入札価格調査（調達部）：小松(4)外柵整備土木工事：PDF
1385	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社南洋開発ホールディングス	<a href='https://tinyurl.com/28uehozd'>https://tinyurl.com/28uehozd</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/051212.pdf	PDF	<a href='https://tinyurl.com/22qchu6v'>https://tinyurl.com/22qchu6v</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei041226.pdf	（R4)低入札価格調査（調達部）：八尾(4)仮設建物設置工事：PDF
1386	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社駒場工務店	<a href='https://tinyurl.com/2aehvuk2'>https://tinyurl.com/2aehvuk2</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/051106.pdf	PDF	<a href='https://tinyurl.com/2a6a6xyr'>https://tinyurl.com/2a6a6xyr</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei050105.pdf	（R4)低入札価格調査（調達部）：小牧(4)保管施設新設土木その他工事：PDF
1387	地方防衛局	近畿中部防衛局		指名停止：（R5)木津川道路株式会社	<a href='https://tinyurl.com/22b8aflp'>https://tinyurl.com/22b8aflp</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/051020.pdf	PDF	<a href='https://tinyurl.com/22zxmaog'>https://tinyurl.com/22zxmaog</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei040621.pdf	（R4)低入札価格調査（調達部）：高蔵寺外(4)給水施設新設等測量調査：PDF
1388	地方防衛局	近畿中部防衛局		指名停止：（R5)西武建設株式会社	<a href='https://tinyurl.com/28f5z644'>https://tinyurl.com/28f5z644</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/051005.pdf	PDF	<a href='https://tinyurl.com/29ac8zw3'>https://tinyurl.com/29ac8zw3</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei040520-1.pdf	（R4)低入札価格調査（調達部）：八尾外(4)格納庫新設等土質調査：PDF
1389	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社ひさ野	<a href='https://tinyurl.com/24ja6v5h'>https://tinyurl.com/24ja6v5h</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050928.pdf	PDF	<a href='https://tinyurl.com/25d7fpqy'>https://tinyurl.com/25d7fpqy</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_04/tei040520.pdf	（R4)低入札価格調査（調達部）： 舞鶴(4)既設建物解体工事：PDF
1390	地方防衛局	近畿中部防衛局		指名停止：（R5)木津川道路株式会社	<a href='https://tinyurl.com/292dwt6y'>https://tinyurl.com/292dwt6y</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050915.pdf	PDF	<a href='https://tinyurl.com/2y7k9mkd'>https://tinyurl.com/2y7k9mkd</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_03/tei040324-1.pdf	（R3）低入札価格調査（調達部）：舞鶴(3)倉庫新設土木工事：PDF
1391	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社赤井建設	<a href='https://tinyurl.com/22r8ke9c'>https://tinyurl.com/22r8ke9c</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050901_03.pdf	PDF	<a href='https://tinyurl.com/28eaqec8'>https://tinyurl.com/28eaqec8</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_03/tei031015-1.pdf	（R3）低入札価格調査（調達部）：宇治(3)外灯更新電気工事：PDF
1392	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社忠英建設	<a href='https://tinyurl.com/225d4yel'>https://tinyurl.com/225d4yel</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050901_02.pdf	PDF	<a href='https://tinyurl.com/2yemnnsd'>https://tinyurl.com/2yemnnsd</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_03/tei030709-1.pdf	（R3）低入札価格調査（調達部）：姫路(3)宿舎改修土木工事：PDF
1393	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社洛北造園	<a href='https://tinyurl.com/2xtjq33c'>https://tinyurl.com/2xtjq33c</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050901_01.pdf	PDF	<a href='https://tinyurl.com/23z9rkb4'>https://tinyurl.com/23z9rkb4</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_03/tei030705-1.pdf	（R3）低入札価格調査（調達部）：姫路(3)宿舎改修建築工事：PDF
1394	地方防衛局	近畿中部防衛局		指名停止：（R5)京都土木株式会社	<a href='https://tinyurl.com/26smso79'>https://tinyurl.com/26smso79</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050816.pdf	PDF	<a href='https://tinyurl.com/28k2xzko'>https://tinyurl.com/28k2xzko</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_02/tei030312_1.pdf	（R2）低入札価格調査（調達部）：小松(2補)遮へい壁新設建築工事：PDF
1395	地方防衛局	近畿中部防衛局		指名停止：（R5)九州電力株式会社	<a href='https://tinyurl.com/2cqr3vm3'>https://tinyurl.com/2cqr3vm3</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050615_03.pdf	PDF	<a href='https://tinyurl.com/2yfucuaq'>https://tinyurl.com/2yfucuaq</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_02/tei030312_2.pdf	（R2）低入札価格調査（調達部）：紀伊外(2補)既設建物解体等建築調査検討：PDF
1396	地方防衛局	近畿中部防衛局		指名停止：（R5)水道機工株式会社	<a href='https://tinyurl.com/2y4dw3w7'>https://tinyurl.com/2y4dw3w7</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050615_02.pdf	PDF	<a href='https://tinyurl.com/25fhh3el'>https://tinyurl.com/25fhh3el</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_02/tei030308.pdf	（R2）低入札価格調査（調達部）：姫路外(2補)隊庁舎新設等土質等調査：PDF
1397	地方防衛局	近畿中部防衛局		指名停止：（R5)株式会社水機テクノス	<a href='https://tinyurl.com/266bf4zx'>https://tinyurl.com/266bf4zx</a>	https://www.mod.go.jp/rdb/kinchu/contract/simeiteisi/pdf/gaiyou_05/050615_01.pdf	PDF	<a href='https://tinyurl.com/2ddpv2x8'>https://tinyurl.com/2ddpv2x8</a>	https://www.mod.go.jp/rdb/kinchu/contract/teiraku/pdf/teirakucyousyo_02/tei030125.pdf	（R2）低入札価格調査（調達部）：高蔵寺(2)電源施設整備電気その他工事：PDF
